"","Word","Year","WordStart","vowel","coda_cons","foot","pre","pre_amb","br","br_amb","cr","unrel","unrel_amb","aff","aff_amb","sp","sp_amb","sp_full","sp_partial","sp_fp","release"
"1021","last","1983",25.08,"ɑ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1022","last","1983",82.47,"ɑ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1023","last","1994",3.394893512,"ɑ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1024","last","1994",52.49173283,"ɑ","s","final",0,0,1,1,1,0,0,0,0,0,0,0,0,0,"normal release"
"1025","last","1994",141.0630013,"ɑ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1026","last","1994",171.55,"ɑ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1027","last","1994",238.5750385,"ɑ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1028","last","1995",7.173318054,"ɑ","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1029","last","1995",78.04383934,"ɑ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1030","last","1995",174.0542082,"ɑ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1031","last","1995",193.1964451,"ɑ","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1032","last","2001",20.84005157,"ɑ","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1033","last","2001",61.67931382,"ɑ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1034","last","2002",240.6990825,"ɑ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1035","last","2005",12.81943311,"ɑ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1036","last","2005",254.8919222,"ɑ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1037","last","2015",43.15426917,"ɑ","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1038","lasted","2000",77.9202643,"ɑ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1039","lasting","1970",251.1395436,"ɑ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1040","lasting","1972",20.66,"ɑ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1041","lasting","1994",274.8403834,"ɑ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1042","lasting","2002",105.905733,"ɑ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1043","lastly","1958",160.7203676,"ɑ","s","medial",0,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1044","later","1958",128.5192676,"ei","t","medial",0,1,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1045","later","1970",54.84013164,"ei","t","medial",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1046","later","1970",123.3958731,"ei","t","medial",0,0,0,0,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1047","later","2010",152.743333,"ei","t","medial",0,0,0,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1048","Latin","1988",236.0088276,"æ","t","medial",0,0,0,0,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1049","least","1957",61.16112088,"i","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1050","least","1994",102.5424531,"i","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1051","less","1983",168.2037887,"ɛ","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1052","lesson","1970",255.7518237,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1053","lesson","1994",181.21,"ɛ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1054","lesson","2001",269.362068,"ɛ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1055","lessons","2018",6.940514526,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1056","let","2001",129.91,"ɛ","t","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1057","letter","2018",98.1688379,"ɛ","t","medial",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1058","letters","1958",6.715506459,"ɛ","t","medial",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1059","life","1952",350.1858478,"ai","f","final",0,0,0,1,1,0,0,0,0,0,0,0,0,0,"normal release"
"1060","life","1957",91.1684729,"ai","f","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1061","life","1957",118.4221148,"ai","f","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1062","life","1958",56.99523682,"ai","f","final",1,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1063","life","1958",255.512937,"ai","f","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1064","life","1958",264.0353121,"ai","f","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1065","life","1958",278.624938,"ai","f","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1066","life","1964",49.78,"ai","f","final",1,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1067","life","1964",170.92,"ai","f","final",1,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1068","life","1970",245.786728,"ai","f","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1069","life","1972",70.49454663,"ai","f","final",1,1,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"1070","life","1972",274.22,"ai","f","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"1071","life","1975",154.1757868,"ai","f","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1072","life","1983",122.8621986,"ai","f","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1073","life","1995",5.354586512,"ai","f","final",0,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1074","life","1995",84.24933771,"ai","f","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1075","life","2000",60.53996098,"ai","f","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1076","life","2000",106.3731436,"ai","f","final",0,0,1,1,1,0,0,0,0,0,0,0,0,0,"normal release"
"1077","life","2000",222.53,"ai","f","final",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1078","life","2002",39.96585969,"ai","f","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"1079","life","2002",194.5785732,"ai","f","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1080","life","2002",214.7697717,"ai","f","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1081","life","2005",288.5524279,"ai","f","final",0,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1082","life","2010",179.2486429,"ai","f","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1083","life","2015",223.3157247,"ai","f","final",0,0,1,1,1,0,0,0,0,0,0,0,0,0,"normal release"
"1084","life","2015",261.1276601,"ai","f","final",0,0,1,1,1,0,0,0,0,0,0,0,0,0,"normal release"
"1085","life","2018",156.0187495,"ai","f","final",0,0,1,1,1,0,0,0,0,0,0,0,0,0,"normal release"
"1086","life","2018",270.2071359,"ai","f","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1087","life's","2018",163.8704533,"ai","f","final",0,0,1,1,1,0,0,0,0,0,0,0,0,0,"normal release"
"1088","lifetime","1994",85.21,"ai","f","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1089","lifted","1994",318.9807421,"ɪ","f","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1090","light","1972",102.8984084,"ai","t","final",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1091","light","1988",280.6581989,"ai","t","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"1092","light","2005",287.9309239,"ai","t","final",0,1,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1093","light","2015",112.9435221,"ai","t","final",0,0,0,1,0,0,0,0,1,0,0,0,0,0,"normal release"
"1094","light","2015",291.9750838,"ai","t","final",0,0,1,1,0,0,0,1,1,0,0,0,0,0,"affricated"
"1095","light","2015",307.0836456,"ai","t","final",0,0,1,1,0,0,0,1,1,0,0,0,0,0,"affricated"
"1096","lightbulbs","2015",160.9419545,"ai","t","final",0,0,1,1,0,1,1,0,0,0,0,0,0,0,"unreleased"
"1097","lighting","2015",297.5011285,"ai","t","medial",0,0,1,1,0,0,0,1,1,0,0,0,0,0,"affricated"
"1098","lights","2015",10.10035937,"ai","t","final",0,1,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1099","lights","2015",285.8515044,"ai","t","final",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1100","like","1957",343.03,"ai","k","final",0,0,0,0,0,1,1,0,0,0,0,0,0,0,"unreleased"
"1101","like","1958",25.86880386,"ai","k","final",0,0,0,1,0,1,1,0,0,0,0,0,0,0,"unreleased"
"1102","like","1958",41.68427543,"ai","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1103","like","1964",263.01,"ai","k","final",0,0,0,1,0,1,1,0,0,0,0,0,0,0,"unreleased"
"1104","like","1970",241.8602115,"ai","k","final",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1105","like","1975",10.24313687,"ai","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1106","like","1983",280.3294771,"ai","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1107","like","1988",310.0414575,"ai","k","final",0,0,0,1,0,1,1,0,0,0,0,0,0,0,"unreleased"
"1108","like","2000",30.1230967,"ai","k","final",0,0,0,0,0,1,1,0,0,0,0,0,0,0,"unreleased"
"1109","like","2000",153.6434117,"ai","k","final",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1110","like","2000",225.1476291,"ai","k","final",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1111","like","2010",278.8838495,"ai","k","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1112","list","1983",241.1640071,"ɪ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1113","listen","1983",284.7029019,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1114","listen","1988",261.4996274,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1115","listen","2000",117.65,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1116","listened","2018",13.54847645,"ɪ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1117","lit","1988",273.1390818,"ɪ","t","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1118","little","1964",227.8374924,"ɪ","t","medial",1,1,1,1,0,0,0,1,1,0,0,0,0,0,"affricated"
"1119","little","1970",54.59338195,"ɪ","t","medial",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1120","little","2000",61.81,"ɪ","t","medial",0,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1121","little","2015",278.1637321,"ɪ","t","medial",1,1,1,1,0,0,0,1,1,0,0,0,0,0,"affricated"
"1122","local","1995",238.4502539,"ou","k","medial",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1123","look","1958",5.178869392,"ʊ","k","final",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"normal release"
"1124","look","1972",276.3116784,"ʊ","k","final",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1125","look","1983",367.8469983,"ʊ","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1126","look","1988",178.4875865,"ʊ","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1127","look","1994",290.8617628,"ʊ","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1128","look","1994",330.0151967,"ʊ","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1129","look","2000",113.5904326,"ʊ","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1130","look","2000",119.74,"ʊ","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1131","look","2001",91.93378304,"ʊ","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1132","look","2001",304.7,"ʊ","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1133","look","2002",1.2,"ʊ","k","final",0,0,0,0,0,1,1,0,0,0,0,0,0,0,"unreleased"
"1134","look","2002",245.2006202,"ʊ","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1135","look","2015",250.4218674,"ʊ","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1136","looked","1961",114.7362571,"ʊ","k","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1137","looking","1958",85.20168696,"ʊ","k","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1138","looking","1972",57.6,"ʊ","k","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1139","looking","1972",196.4866914,"ʊ","k","medial",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1140","looking","2015",66.75671475,"ʊ","k","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1141","loss","2001",149.0307617,"ɒ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1142","loss","2002",65.05664761,"ɒ","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1143","loss","2005",47.25049954,"ɒ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1144","loss","2005",110.5034278,"ɒ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1145","lost","1957",83.43497869,"ɒ","s","final",0,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1146","lost","1972",234.0043692,"ɒ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1147","lost","2018",91.04249356,"ɒ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1148","lost","2018",104.8394026,"ɒ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1149","lot","1952",256.57,"ɒ","t","final",1,1,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1150","lucky","1975",24.66531251,"ʌ","k","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1151","magnificently","1972",123.8186402,"ɪ","f","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1152","make","1957",35.72,"ei","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1153","make","1958",263.7781605,"ei","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1154","make","1958",278.39,"ei","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1155","make","1961",133.5385488,"ei","k","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1156","make","1961",161.8999785,"ei","k","final",0,0,0,0,0,1,1,0,0,0,0,0,0,0,"unreleased"
"1157","make","1972",53.54428075,"ei","k","final",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"normal release"
"1158","make","1975",120.9900378,"ei","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1159","make","1983",33.39916837,"ei","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1160","make","1983",176.0634865,"ei","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1161","make","1983",347.9347554,"ei","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1162","make","1983",357.89,"ei","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1163","make","1988",194.28,"ei","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1164","make","1994",284.2312343,"ei","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1165","make","1995",175.8304204,"ei","k","final",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1166","make","2002",137.567267,"ei","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1167","makers","1995",130.7630329,"ei","k","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1168","makers","1995",276.0526458,"ei","k","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1169","makers","1995",282.0119869,"ei","k","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1170","makes","1957",157.5481321,"ei","k","final",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1171","makes","1975",181.8520916,"ei","k","final",0,0,0,0,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1172","makes","1983",324.1531799,"ei","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1173","makes","1994",211.3513066,"ei","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1174","making","1952",342.099943,"ei","k","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1175","making","1958",246.51,"ei","k","medial",0,0,0,0,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1176","malnutrition","1964",248.9755311,"ɪ","ʃ","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1177","March","1994",26.5816622,"ɑ","tʃ","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"1178","March","1995",193.5620545,"ɑ","tʃ","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"1179","mark","1988",27.19135876,"ɑ","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1180","mark","1988",131.800403,"ɑ","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1181","mark","1994",275.4395921,"ɑ","k","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1182","marked","1988",8.104780644,"ɑ","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1183","marked","1988",65.01,"ɑ","k","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1184","marked","2000",8.82,"ɑ","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1185","marking","2015",122.5179154,"ɑ","k","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1186","marks","1957",379.0497559,"ɑ","k","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1187","marks","2001",274.8564541,"ɑ","k","final",0,0,0,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1188","massive","1964",45.77183143,"æ","s","medial",0,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1189","massive","1994",39.67802369,"æ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1190","massive","2005",40.70977617,"æ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1191","masterpiece","2010",47.00918947,"ɑ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1192","masterpiece","2010",47.00918947,"i","s","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1193","mastery","1983",292.6309886,"ɑ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1194","matter","1952",222.8121035,"æ","t","medial",0,0,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1195","matter","1975",69.22463451,"æ","t","medial",0,1,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1196","matter","1975",119.8987358,"æ","t","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1197","matter","1975",140.7483196,"æ","t","medial",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1198","matter","1975",186.3601101,"æ","t","medial",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1199","matter","1983",28.04,"æ","t","medial",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1200","matter","2001",183.15,"æ","t","medial",1,1,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1201","matters","1970",248.5066334,"æ","t","medial",1,1,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1202","matters","1983",337.6497851,"æ","t","medial",1,1,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1203","meet","1952",95.38351877,"i","t","final",0,0,1,1,0,0,0,1,1,0,0,0,0,0,"affricated"
"1204","meet","1983",101.3928026,"i","t","final",1,1,1,1,0,0,0,1,1,0,0,0,0,0,"affricated"
"1205","meeting","1970",6.58,"i","t","medial",1,1,1,1,0,0,0,1,1,0,0,0,0,0,"affricated"
"1206","meeting","1983",54.60960673,"i","t","medial",1,1,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1207","meeting","2015",44.382605,"i","t","medial",0,0,0,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1208","meetings","1964",95.09458255,"i","t","medial",1,1,1,1,0,0,0,1,1,0,0,0,0,0,"affricated"
"1209","meetings","1964",111.2063157,"i","t","medial",0,0,1,1,0,0,0,1,1,0,0,0,0,0,"affricated"
"1210","meetings","1970",133.9748314,"i","t","medial",1,1,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1211","meetings","1983",266.2544425,"i","t","medial",1,1,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1212","meetings","2018",211.1311172,"i","t","medial",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1213","message","1952",7.17,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1214","message","1952",276.3028342,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1215","message","1957",36.89506186,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1216","message","1961",32.61601409,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1217","message","1961",80.52930777,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1218","message","1961",141.71,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1219","message","1970",235.0590552,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1220","message","1972",94.46803039,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1221","message","1972",149.5722728,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1222","message","1972",287.21,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1223","message","1975",109.9012489,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1224","message","1975",240.5349089,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1225","message","1983",358.3046453,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1226","message","1988",324.2591544,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1227","message","1995",258.5512605,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1228","message","1995",268.1403032,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1229","message","2000",234.094392,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1230","message","2000",264.6355827,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1231","message","2001",325.8963526,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1232","message","2002",232.85,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1233","message","2005",13.58155009,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1234","message","2015",226.0271973,"ɛ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1235","message","2015",236.0904245,"ɛ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1236","message","2018",43.52016402,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1237","message","2018",290.4907022,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1238","messages","1957",8.814780463,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1239","messages","1972",14.46,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1240","messages","1983",275.5959321,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1241","messages","1983",279.2239511,"ɛ","s","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1242","met","1970",22.75309137,"ɛ","t","final",0,1,1,1,0,0,0,0,0,1,1,0,1,0,"spirantised"
"1243","met","1970",86.86,"ɛ","t","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1244","met","1970",96.07308158,"ɛ","t","final",0,0,0,0,1,0,0,0,0,1,1,0,1,0,"spirantised"
"1245","met","1970",111.47,"ɛ","t","final",0,0,0,0,0,0,0,1,1,0,0,0,0,0,"affricated"
"1246","met","1970",155.975165,"ɛ","t","final",0,0,0,0,1,0,0,1,1,0,0,0,0,0,"affricated"
"1247","met","2015",48.4242266,"ɛ","t","final",0,0,0,0,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1248","met","2018",203.0734672,"ɛ","t","final",0,0,1,1,0,0,0,0,0,1,1,1,0,0,"spirantised"
"1249","Mexico","1983",41.17340513,"ɛ","k","medial",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1250","missed","1995",225.1906136,"ɪ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1251","missing","1958",235.5824828,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1252","mist","1988",119.4205538,"ɪ","s","final",0,0,0,0,1,0,0,0,0,0,0,0,0,0,"normal release"
"1253","mister","1957",350.2627223,"ɪ","s","medial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
"1254","Moscow","1994",88.05711447,"ɒ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1255","Moscow","1994",94.00893071,"ɒ","s","final",0,0,1,1,0,0,0,0,0,0,0,0,0,0,"normal release"
"1256","mouth","2001",22.92,"au","θ","final",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal release"
